loudness,tempo,time_signature,key,mode,duration,song_hotttnesss,year,,,,,
-9.748,142.024,4,9,1,230.00771,nan,0,,,,,
-4.878,135.535,7,2,0,240.74404,0.54305286419929,2010,,,,,
-23.988,139.189,3,2,1,192.20853,0.608500078919412,1989,,,,,
-9.414,128.598,5,8,1,152.0322,nan,0,,,,,
-9.741,163.445,4,3,0,215.30077,0,2004,,,,,
-11.965,114.027,3,7,0,155.21914,nan,1971,,,,,
-12.779,111.316,1,7,1,207.12444,nan,0,,,,,
-13.627,100.194,3,7,1,261.95546,0.488289876037345,2005,,,,,
-11.479,151.911,4,2,1,176.27383,nan,1985,,,,,
-6.302,119.691,4,9,1,220.89098,nan,0,,,,,
-10.466,161.976,4,10,1,235.91138,nan,0,,,,,
-9.275,172.398,1,0,1,239.59465,nan,1971,,,,,
-37.398,109.823,3,2,1,171.49342,0,0,,,,,
-13.836,90.101,1,1,1,266.05669,0,0,,,,,
-7.103,116.473,4,8,1,329.27302,0.345802233965329,1994,,,,,
-13.495,126.821,4,9,0,198.922,0.333554807276449,0,,,,,
-15.144,111.191,3,2,1,283.21914,0.617365617571782,1971,,,,,
-12.991,125.508,4,5,1,238.68036,nan,0,,,,,
-6.01,137.888,1,4,0,254.06649,0.394394856100583,1999,,,,,
-5.58,150.012,4,6,0,184.31955,nan,0,,,,,
-4.313,108.367,4,10,1,311.40526,nan,0,,,,,
-17.285,173.482,4,2,1,162.53342,0.374796837021405,0,,,,,
-5.931,110.745,4,4,0,212.37506,nan,2009,,,,,
-9.093,126.88,4,8,1,285.64853,nan,0,,,,,
-10.296,85.008,5,1,0,124.18567,0.570105930058388,2001,,,,,
-12.839,133.699,1,4,0,134.08608,nan,0,,,,,
-13.71,118.975,1,11,1,155.61098,nan,0,,,,,
-2.119,102.408,4,9,1,275.40853,nan,0,,,,,
-14.438,112.006,4,0,1,223.4771,0,1961,,,,,
-13.002,45.527,4,1,1,443.24526,0.270775998946327,0,,,,,
-12.004,85.621,4,4,1,177.81506,nan,2006,,,,,
-8.37,108.061,4,8,0,385.33179,nan,2000,,,,,
-11.829,216.195,5,7,1,324.44036,0.405115721691386,1995,,,,,
-6.29,132.428,4,7,1,275.12118,0.242741878949468,0,,,,,
-15.761,168.307,4,5,0,294.66077,0.386790177139014,0,,,,,
-27.433,140.956,7,0,1,193.20118,nan,0,,,,,
-5.701,130.016,5,1,1,357.82485,0.511254835100243,1991,,,,,
-8.709,175.769,4,11,0,198.3473,0.460484844986415,1997,,,,,
-11.273,210.305,4,5,1,324.51873,nan,1993,,,,,
-9.745,175.393,4,1,0,172.01587,0,1991,,,,,
-10.917,128.459,5,0,0,165.66812,nan,2005,,,,,
-21.787,109.671,5,2,1,377.67791,0,2004,,,,,
-14.449,141.024,4,5,0,145.00526,nan,0,,,,,
-7.535,125.558,4,1,1,153.28608,0.721572660839387,2006,,,,,
-10.918,211.327,3,9,0,215.35302,nan,2005,,,,,
-21.25,147.637,4,11,1,156.70812,nan,0,,,,,
-12.77,98.49,1,9,1,168.38485,nan,1998,,,,,
-4.882,105.206,4,11,0,229.61587,0.624425493270767,2004,,,,,
-12.951,63.017,4,0,0,426.89261,0.635536648622669,2000,,,,,
-11.751,144.603,4,9,0,269.26975,nan,0,,,,,
-6.693,167.92,4,2,1,249.41669,0.198785348765244,0,,,,,
-9.091,129.122,1,9,1,136.48934,nan,1963,,,,,
-2.658,132.022,4,0,1,233.27302,0,2001,,,,,
-4.42,183.92,1,1,1,187.24526,0.249065794853703,2005,,,,,
-11.051,89.867,4,9,0,72.61995,nan,0,,,,,
-9.97,119.896,5,2,1,272.63955,nan,0,,,,,
-11.335,137.29,4,1,0,142.75873,nan,0,,,,,
-15.581,82.343,1,5,1,194.11546,0.382723280789198,2002,,,,,
-11.98,91.487,4,3,1,195.91791,nan,1990,,,,,
-11.215,84.69,5,9,0,118.33424,nan,1999,,,,,
-8.165,115.606,4,2,1,288.41751,0.72512128356731,2005,,,,,
-12.69,126.523,1,7,0,123.21914,nan,0,,,,,
-8.7,113.677,4,2,1,283.76771,0.665172240762197,1990,,,,,
-5.758,86.938,4,2,1,239.3073,0.554654767465612,0,,,,,
-4.907,141.936,4,0,1,206.75873,0.304169503435275,0,,,,,
-8.133,106.049,1,11,1,134.81751,nan,0,,,,,
-9.063,130.586,4,4,0,450.84689,0.593943075901947,0,,,,,
-8.879,128.292,4,8,0,303.09832,nan,0,,,,,
-17.699,90.932,3,3,1,128.83546,0.394394856100583,0,,,,,
-19.478,89.667,4,1,1,456.30649,0,0,,,,,
-7.469,115.061,4,7,1,198.73914,0.450992311636255,2007,,,,,
-2.022,115.887,4,2,1,95.68608,0.528782480942588,2003,,,,,
-10.358,139.333,1,9,0,271.49016,0.834492619890905,0,,,,,
-12.716,117.271,4,0,1,226.66404,0,0,,,,,
-15.663,102.428,4,3,1,190.48444,0.510119314033035,1995,,,,,
-6.944,89.984,4,2,1,277.78567,0.482137585065015,2004,,,,,
-7.805,116.721,4,1,1,248.78975,nan,1992,,,,,
-10.7,123.142,4,7,1,195.3171,nan,2002,,,,,
-10.93,141.919,4,0,1,175.72526,0.785892288388354,2006,,,,,
-9.493,95.596,4,10,0,217.23383,nan,1995,,,,,
-9.253,154.953,1,11,1,344.05832,0.561692411178952,1974,,,,,
-12.009,86.091,5,7,1,251.42812,0.434838090260856,2009,,,,,
-11.043,90.218,4,7,1,269.7922,0.405115721691386,1997,,,,,
-15.736,89.86,1,5,1,133.27628,0.360370582712141,2005,,,,,
-5.871,156.097,4,9,1,264.69832,0.566988444040404,2006,,,,,
-12.053,179.501,1,5,1,228.51873,nan,0,,,,,
-6.248,86.689,3,1,1,240.3522,nan,0,,,,,
-13.703,160.261,5,0,1,145.57995,nan,0,,,,,
-9.716,101.03,4,10,0,235.80689,0.253834736132231,0,,,,,
-6.258,155.038,4,6,1,192.1824,0.51940304573667,2007,,,,,
-11.702,117.168,3,1,1,418.87302,0.437351761387276,1989,,,,,
-14.509,132.967,1,2,0,198.26893,0.676548905600994,2003,,,,,
-9.062,139.91,4,11,1,420.10077,nan,1996,,,,,
-6.788,95.882,4,9,1,397.26975,0.460541281358658,1999,,,,,
-12.772,135.175,3,4,1,229.79873,0.495293621292163,1995,,,,,
-9.258,121.983,3,7,1,150.64771,nan,0,,,,,
-24.597,169.775,3,9,0,286.14485,nan,0,,,,,
-8.161,137.862,4,11,0,384.70485,nan,2001,,,,,
-6.751,83.326,3,1,1,415.03302,0,0,,,,,
-29.295,117.667,3,4,1,133.53751,nan,0,,,,,
-12.658,90.908,3,9,1,266.70975,nan,0,,,,,
-13.038,152.013,4,10,1,350.71955,0,2010,,,,,
-10.647,159.968,4,4,1,175.62077,nan,0,,,,,
-4.172,75.031,4,4,0,190.24934,0.54305286419929,2005,,,,,
-10.756,150.837,4,7,1,255.16363,nan,1981,,,,,
-3.422,143.231,1,10,0,120.2673,nan,0,,,,,
-12.26,123.993,4,11,1,557.26975,nan,0,,,,,
-23.527,97.981,1,11,1,187.53261,0.350979506371429,2000,,,,,
-9.435,137.288,4,2,1,295.60118,nan,0,,,,,
-8.639,168.323,4,3,1,252.02893,0,0,,,,,
-7.672,111.079,4,2,1,329.35138,0.570850642078845,2009,,,,,
-13.668,133.009,4,0,1,180.00934,0,0,,,,,
-11.197,92.198,4,1,0,218.93179,0.602119989905755,0,,,,,
-9.843,121.274,4,6,0,148.03546,nan,1969,,,,,
-9.689,100.07,1,8,1,177.47546,nan,0,,,,,
-9.013,119.293,4,0,1,233.40363,nan,1982,,,,,
-4.501,129.738,4,2,1,209.60608,0.60450073858882,2007,,,,,
-9.323,147.782,3,5,1,267.7024,nan,0,,,,,
-17.302,111.787,1,1,1,114.78159,nan,0,,,,,
-11.642,101.43,3,4,0,189.57016,nan,0,,,,,
-13.496,86.643,4,4,1,269.81832,0.26586104921065,1984,,,,,
-6.697,114.041,4,7,0,266.39628,nan,0,,,,,
-10.021,146.765,1,5,0,218.77506,0,0,,,,,
-4.793,133.729,1,11,1,124.15955,0.405652196159693,1998,,,,,
-17.623,139.136,4,4,0,167.3922,0.445454525493426,0,,,,,
-6.2,193.693,4,2,0,321.35791,nan,1994,,,,,
-19.821,76.693,4,0,1,263.94077,nan,0,,,,,
-9.632,126.95,4,10,1,341.36771,nan,0,,,,,
-5.671,144.812,1,6,1,333.13914,nan,0,,,,,
-11.708,138.003,4,11,0,349.12608,nan,0,,,,,
-16.968,130.284,4,7,0,168.56771,nan,1999,,,,,
-8.05,111.874,4,2,1,269.58322,0.313562114247934,0,,,,,
-4.264,166.862,4,7,1,207.77751,0.666527846229702,2004,,,,,
-12.332,137.522,4,10,1,124.86485,0.495293621292163,1985,,,,,
-5.908,164.672,1,7,1,225.09669,0.375984301500442,0,,,,,
-6.486,125.006,4,6,0,338.31138,nan,0,,,,,
-4.516,90.022,1,5,1,186.48771,nan,2005,,,,,
-9.616,127.025,4,8,1,168.25424,nan,1997,,,,,
-18.051,95.957,3,8,1,156.39465,0,1961,,,,,
-11.939,110.189,3,6,1,342.56934,0.41373983586011,1972,,,,,
-15.335,138.007,4,4,0,484.62322,0.377531644976702,0,,,,,
-10.922,130.1,1,10,1,164.80608,0.443291311905398,1964,,,,,
-9.983,160.839,1,4,1,133.32853,0,1992,,,,,
-7.762,41.993,1,7,1,173.66159,nan,0,,,,,
-9.512,189.646,3,9,1,313.12934,nan,1997,,,,,
-14.248,130.027,4,2,0,338.33751,0.26586104921065,1995,,,,,
-12.651,110.168,4,11,1,126.51057,0.233796474241799,0,,,,,
-16.056,97.976,3,9,0,205.58322,nan,0,,,,,
-5.913,119.979,4,0,0,193.4624,0.215080318509228,2007,,,,,
-5.541,156.968,1,6,1,127.4771,nan,0,,,,,
-6.019,188.886,4,5,1,234.762,nan,1999,,,,,
-4.953,133.306,4,9,1,292.8322,0.466304830757286,2001,,,,,
-18.114,152.267,3,4,1,241.10975,0.480610618387753,1990,,,,,
-11.061,166.275,4,1,1,270.68036,0.265683379710231,0,,,,,
-7.04,114.971,4,2,1,188.73424,nan,0,,,,,
-15.358,144.651,4,9,0,211.80036,nan,0,,,,,
-11.213,152.005,1,2,1,254.32771,nan,0,,,,,
-5.904,155.074,1,1,0,210.36363,nan,2009,,,,,
-8.095,61.971,1,10,0,301.81832,0.345802233965329,1991,,,,,
-7.545,117.975,4,7,1,245.21098,0.26586104921065,0,,,,,
-6.632,130.04,4,9,1,226.35057,0,0,,,,,
-7.75,137.334,1,10,0,191.84281,0,0,,,,,
-8.346,125.197,3,3,1,307.3824,nan,1986,,,,,
-8.576,119.826,4,7,1,491.12771,0.405115721691386,1987,,,,,
-16.11,127.756,5,8,1,228.5971,0.334706549069221,0,,,,,
-8.032,99.273,4,6,1,599.24853,nan,0,,,,,
-5.271,150.062,4,7,1,290.29832,0.68413619122949,2004,,,,,
-6.787,138.331,4,7,1,165.69424,0,0,,,,,
-15.221,86.186,3,1,1,151.84934,nan,0,,,,,
-8.514,110.382,1,11,1,220.78649,0,0,,,,,
-8.798,88.935,4,0,1,153.20771,0.194735229350031,0,,,,,
-5.934,91.69,4,4,1,316.65587,0.274281704244185,2007,,,,,
-10.7,210.8,7,1,1,182.09914,0.312769919530426,1982,,,,,
-4.332,82.205,4,4,1,205.21751,0.419674278809553,2008,,,,,
-15.672,121.563,1,4,1,131.05587,nan,0,,,,,
-15.54,162.682,4,3,1,316.73424,0.531612769199175,1989,,,,,
-14.621,106.219,1,11,0,431.64689,nan,0,,,,,
-11.428,172.337,4,4,1,183.37914,0,0,,,,,
-12.75,119.67,4,1,1,234.65751,nan,1984,,,,,
-10.328,105.181,1,0,1,163.76118,nan,0,,,,,
-9.668,165.668,3,9,1,159.03302,0,0,,,,,
-5.444,188.056,3,1,1,214.04689,nan,0,,,,,
-4.144,143.97,4,3,1,301.06077,nan,2007,,,,,
-18.349,61.883,1,6,1,109.37424,0.615372255699073,1987,,,,,
-20.964,0,1,7,1,151.82322,nan,0,,,,,
-11.877,163.167,4,9,1,287.11138,nan,0,,,,,
-5.627,144.836,3,9,0,239.98649,0.193857802549192,2002,,,,,
-1.998,108.499,4,2,1,229.642,0.658623927287423,2005,,,,,
-7.901,193.978,4,11,0,143.98649,0,2007,,,,,
-5.884,127.97,4,11,0,200.25424,nan,0,,,,,
-7.787,152.622,4,4,0,144.50893,0.671236026984535,1992,,,,,
-8.488,110.787,3,7,1,285.17832,nan,0,,,,,
-9.603,112.903,4,7,1,246.69995,0.626165759668828,1990,,,,,
-26.266,115.642,4,7,1,84.03546,0,1985,,,,,
-6.305,125.013,4,1,1,273.52771,0.199238262000678,2000,,,,,
-9.998,113.277,4,5,1,298.84036,0.26586104921065,0,,,,,
-9.161,96.979,4,5,0,161.38404,0.237733941622475,1997,,,,,
-4.865,140.995,1,8,1,209.29261,0.824482129682432,0,,,,,
-11.506,133.144,1,11,0,206.05342,nan,1977,,,,,
-14.179,205.317,4,2,1,190.04036,nan,0,,,,,
-8.531,180.149,4,9,1,241.162,0.767727748373397,1986,,,,,
-8.541,102.538,4,0,0,122.64444,0.434838090260856,1966,,,,,
-6.629,84.164,4,0,1,207.0722,0.382935090075019,1985,,,,,
-13.33,124.175,4,7,1,300.79955,0.610474257771525,1995,,,,,
-12.412,137.004,1,7,1,228.46649,0.226555313955531,1997,,,,,
-21.552,106.33,4,7,1,239.59465,0.415983118288459,0,,,,,
-8.686,107.961,4,11,0,228.93669,nan,0,,,,,
-6.222,174.287,3,1,1,165.61587,0,2000,,,,,
-5.907,116.823,4,0,1,187.92444,0.685940226697685,2003,,,,,
-4.638,101.972,4,0,1,276.50567,0,0,,,,,
-8.422,106.689,1,4,0,259.44771,0,0,,,,,
-5.12,112.787,4,0,1,236.25098,nan,1999,,,,,
-23.996,93.779,3,6,1,43.36281,0,2000,,,,,
-8.041,89.865,4,0,1,236.93016,nan,0,,,,,
-10.957,133.339,4,5,0,243.82649,nan,0,,,,,
-14.835,98.718,4,0,1,241.47546,0,0,,,,,
-22.289,74.072,1,5,1,183.17016,nan,0,,,,,
-10.683,130.006,4,8,0,424.12363,nan,0,,,,,
Wessex Loses a Bride,-18.703,104.394,3,4,0,111.62077,nan,0,,,,
-9.672,159.587,1,4,1,138.63138,0,0,,,,,
-10.754,192.702,5,2,1,270.602,0.473346541108788,1993,,,,,
-8.372,98.11,4,3,0,173.19138,nan,0,,,,,
-4.37,118.595,4,7,0,218.38322,0.40044346624429,0,,,,,
-15.599,143.601,1,2,1,153.33832,nan,0,,,,,
-6.358,81.319,3,4,0,230.71302,nan,0,,,,,
-7.884,89.345,5,6,1,407.37914,0,0,,,,,
-5.134,174.993,4,4,0,337.68444,0.392008771471307,2005,,,,,
-4.954,129.122,4,9,1,236.17261,nan,1994,,,,,
Vicente Sardinero,Judith Blegen,Sherrill Milnes,Georg Solti,Sono andati? Fingevo di dormire,-26.358,86.666,3,8,1,511.16363,nan,0
-15.672,231.867,4,8,1,338.23302,nan,0,,,,,
-21.593,190.698,4,5,1,45.66159,nan,0,,,,,
-11.255,97.538,4,9,1,207.43791,0.419125892959156,2004,,,,,
-11.494,95.225,3,6,1,29.54404,nan,0,,,,,
-7.427,139.993,4,5,0,335.51628,nan,0,,,,,
-16.113,159.233,1,7,1,197.19791,0.253834736132231,2003,,,,,
-9.843,124.75,3,1,1,152.92036,nan,0,,,,,
-17.492,100.415,4,0,1,326.00771,0.662493160819622,0,,,,,
-6.301,105.003,4,9,1,305.162,0.599660357626481,1994,,,,,
-6.294,110.218,4,7,0,279.97995,0.88881353789425,0,,,,,
-7.64,88.973,4,10,0,261.51138,nan,0,,,,,
-18.341,134.566,4,4,1,149.86404,nan,2008,,,,,
-22.752,186.882,3,11,1,75.67628,0.427446571488431,2003,,,,,
-4.169,113.995,4,1,1,290.55955,0.684613085540663,2004,,,,,
-6.977,90.199,1,4,1,363.85914,0.640684030349389,2000,,,,,
-14.041,111.032,3,10,0,282.43546,0.334706549069221,0,,,,,
-16.994,124.184,1,0,1,135.31383,nan,0,,,,,
-12,157.746,1,5,1,221.30893,nan,0,,,,,
-7.626,100.032,4,6,1,75.57179,0.215080318509228,2005,,,,,
-6.318,185.88,4,1,1,338.1024,0.40148671142756,1998,,,,,
-12.811,94.031,5,0,1,298.10893,0.673875572440443,1998,,,,,
-9.448,76.013,3,4,0,170.84036,nan,1999,,,,,
-10.398,133.553,4,1,1,215.37914,nan,0,,,,,
-5.537,202.233,4,2,1,213.49832,0.590252715038446,2008,,,,,
-7.513,133.405,5,7,1,351.08526,0.428702262523259,0,,,,,
-17.16,116.819,3,5,0,658.02404,nan,2000,,,,,
-9.788,127.887,4,11,1,474.61832,nan,0,,,,,
-4.053,124.872,1,5,1,305.89342,0.334706549069221,2006,,,,,
-3.159,136.948,4,0,1,301.92281,nan,0,,,,,
-13.781,169.878,4,0,1,135.52281,0,0,,,,,
-10.968,100.621,1,7,1,179.9571,nan,2003,,,,,
-6.996,101.01,4,7,1,269.76608,0,0,,,,,
-14.014,157.779,4,11,1,166.16444,nan,1967,,,,,
-2.838,91.483,4,2,1,221.67465,0.270775998946327,2007,,,,,
-15.046,99.109,4,10,1,212.94975,nan,0,,,,,
-15.008,76.296,3,9,1,261.74649,0.340922755864378,1999,,,,,
-8.916,92.672,4,7,0,307.33016,nan,1993,,,,,
-6.908,116.984,4,7,1,225.67138,0.26586104921065,1998,,,,,
-9.371,139.07,4,5,1,296.14975,nan,0,,,,,
-5.234,98.983,4,6,1,203.67628,nan,0,,,,,
-2.704,123.695,4,2,1,56.42404,0,0,,,,,
-3.325,97.151,4,0,1,230.86975,nan,2006,,,,,
-8.933,91.459,4,2,1,134.03383,0,0,,,,,
-8.548,116.11,4,7,1,212.61016,nan,0,,,,,
-18.397,85.282,3,6,1,188.39465,nan,2002,,,,,
-7.812,140.872,4,9,1,152.99873,nan,0,,,,,
-8.499,144.003,4,0,0,233.03791,nan,0,,,,,
-5.165,120.001,4,9,0,149.99465,nan,1991,,,,,
-10.274,168.558,4,8,1,152.0322,nan,0,,,,,
-12.708,146.061,4,10,1,200.48934,nan,0,,,,,
-5.797,174.019,4,4,0,193.64526,0.304169503435275,2007,,,,,
-22.35,85.691,3,2,0,158.82404,nan,0,,,,,
-7.113,92.606,4,7,1,173.68771,nan,2003,,,,,
-7.467,163.97,4,0,1,269.40036,nan,0,,,,,
-18.724,97.619,3,2,1,176.90077,0,0,,,,,
-5.386,183.808,4,9,0,196.72771,0.528782480942588,2002,,,,,
-4.583,92.044,3,1,0,281.46893,0.425124658313058,2009,,,,,
-5.893,126.806,4,9,0,224.20853,0.524969055323835,2004,,,,,
-17.805,108.912,4,5,1,170.31791,0,0,,,,,
-4.228,160.731,4,6,0,361.53424,0.255519804372586,0,,,,,
-7.693,104.307,3,7,1,182.04689,nan,1999,,,,,
-6.622,203.964,5,1,1,367.43791,0,2000,,,,,
-19.263,131.683,4,10,1,175.90812,nan,0,,,,,
-2.315,188.924,4,0,1,215.53587,nan,2005,,,,,
-8.299,126.342,3,7,1,234.70975,nan,0,,,,,
-12.752,112.097,4,10,0,340.11383,0.52549711888017,0,,,,,
-13.078,125.147,4,0,1,280.13669,0.503381236206319,1983,,,,,
-10.231,87.634,4,6,1,170.52689,nan,0,,,,,
-11.26,128.689,4,0,1,212.71465,0,2006,,,,,
-3.573,140.026,4,11,0,277.2371,0.573019827988094,2009,,,,,
-25.146,147.576,1,7,1,120.92036,nan,0,,,,,
-12.091,193.56,4,9,1,492.30322,0.639248489150351,1985,,,,,
-8.576,122.006,4,11,1,260.8322,nan,2001,,,,,
-6.832,190.01,4,7,0,203.96363,nan,2005,,,,,
-13.481,111.663,4,0,1,309.65506,0.266955186275539,0,,,,,
-6.746,100.76,4,2,0,81.97179,0.299877488273978,1994,,,,,
-16.077,163.67,4,2,0,757.99465,0,0,,,,,
-10.324,127.298,4,7,1,196.49261,0,0,,,,,
-13.456,95.633,1,9,0,352.57424,nan,0,,,,,
-12.084,160.011,3,3,0,221.83138,nan,0,,,,,
-19.461,38.233,4,0,1,11.59791,nan,2004,,,,,
-6.608,98.151,4,0,1,281.88689,0.407901717218074,2006,,,,,
-7.758,91.198,4,10,1,256.10404,nan,2003,,,,,
-8.832,75.467,5,4,1,345.23383,nan,2009,,,,,
-7.458,103.29,4,2,1,122.69669,nan,0,,,,,
-14.952,65.054,4,3,1,338.36363,0,0,,,,,
-12.102,161.796,4,1,1,256.62649,0.225940273164315,2006,,,,,
-15.598,115.258,1,6,1,182.72608,nan,0,,,,,
-12.01,230.992,4,0,1,197.17179,nan,0,,,,,
-4.507,179.988,3,7,1,291.02975,0.660344382587288,1999,,,,,
-5.568,90.008,4,2,1,293.27628,0.249944546331334,0,,,,,
-9.636,95.816,4,1,1,334.78485,0.578658187756971,1995,,,,,
-9.559,100.612,4,4,0,215.82322,0,0,,,,,
-4.621,80.41,4,7,1,237.42649,0.542307526168649,2005,,,,,
-3.536,150.086,4,6,0,271.5424,0.716321271238986,2006,,,,,
-5.786,191.929,4,3,0,207.51628,nan,2005,,,,,
-8.089,173.936,4,5,0,269.87057,0.247625763843213,2004,,,,,
-7.834,117.984,4,6,1,266.73587,0.62243513729152,2000,,,,,
-3.319,153.551,4,8,0,312.76363,0.212045405483719,0,,,,,
-4.806,131.079,4,6,1,172.19873,0.66036970577151,2006,,,,,
-10.895,132.973,1,2,0,288.36526,0.476248227291196,1971,,,,,
-10.862,97.03,3,0,1,191.13751,nan,0,,,,,
-9.513,88.137,4,7,1,280.45016,nan,0,,,,,
-7.301,133.383,4,6,0,359.73179,nan,0,,,,,
-3.637,142.68,4,2,1,180.97587,0.784712265796497,2001,,,,,
-7.041,107.185,4,1,1,217.41669,0.45193455272289,1993,,,,,
-11.927,101.485,3,0,1,150.20363,0.375984301500442,1963,,,,,
-4.941,90.636,4,11,1,204.93016,0.445454525493426,2008,,,,,
-13.103,61.487,5,8,1,515.97016,nan,0,,,,,
-13.134,152.434,1,2,1,177.57995,nan,1968,,,,,
-9.224,121.232,4,0,1,257.59302,0.239577510937495,0,,,,,
-20.842,105.268,3,5,1,182.15138,nan,0,,,,,
-5.653,95.655,4,0,1,102.03383,nan,0,,,,,
-8.654,229.913,3,2,0,251.81995,0.40003965695464,2001,,,,,
-27.806,75.127,1,1,1,59.89832,0.288481642656029,0,,,,,
-6.206,106.769,4,10,0,261.90322,0.697181542284927,2004,,,,,
-14.979,120.876,5,9,1,365.71383,0.375984301500442,1995,,,,,
-10.45,123.657,4,7,1,216.42404,nan,0,,,,,
-4.179,144.954,4,7,1,101.14567,0.2378459430714,0,,,,,
-8.471,147.661,4,11,1,222.11873,0.492299861133541,1996,,,,,
-14.688,84.224,1,2,1,203.36281,nan,0,,,,,
-6.816,172.287,4,8,0,281.75628,0.192726916344893,0,,,,,
-6.609,167.902,4,10,1,200.51546,nan,0,,,,,
-14.217,74.046,4,7,1,469.68118,nan,0,,,,,
-11.661,100.15,1,2,1,113.60608,0.239794560274012,2005,,,,,
-3.806,85.771,4,0,0,136.95955,0,2006,,,,,
-23.685,210.898,4,10,0,133.19791,nan,2002,,,,,
-6.481,140.259,4,5,1,195.36934,0.603030144793591,2010,,,,,
-18.863,133.398,1,6,0,202.94485,nan,1983,,,,,
-9.131,91.538,4,4,1,193.72363,0.241524482416526,2005,,,,,
-7.714,114.73,4,9,1,466.65098,nan,2007,,,,,
-5.68,106.438,1,9,0,388.51873,0,0,,,,,
-6.825,111.936,4,1,1,261.53751,0.215080318509228,2005,,,,,
-7.499,93.015,4,2,1,262.55628,0.457447167085101,2006,,,,,
-10.225,101.662,4,9,1,205.42649,nan,0,,,,,
-7.711,179.502,3,5,1,263.6273,nan,0,,,,,
-18.91,70.649,5,0,1,1030.19057,0.499445834800632,1982,,,,,
-9.718,85.878,5,0,1,183.43138,0,0,,,,,
-8.942,155.896,4,4,1,217.39057,nan,2008,,,,,
-9.464,163.567,4,5,0,293.92934,0.51142432568646,1999,,,,,
-3.47,121.553,4,11,0,332.7473,0,0,,,,,
-10.453,81.586,5,1,1,159.29424,0.392008771471307,0,,,,,
-7.188,150.066,4,5,0,187.6371,nan,2007,,,,,
-10.269,105.927,3,2,0,181.49832,0,2006,,,,,
-4.969,88.001,3,4,1,169.56036,0,2006,,,,,
-16.051,27.163,1,8,1,145.68444,nan,0,,,,,
-9.899,113.058,1,2,0,223.89506,0.405052003217819,0,,,,,
-22.825,86.997,1,0,1,186.90567,nan,0,,,,,
-3.235,86.62,4,7,1,174.81098,0.569275650675479,0,,,,,
-5.959,100.051,4,0,1,307.56526,0.565451012173698,1991,,,,,
-13.777,205.333,4,10,1,165.22404,nan,0,,,,,
-13.774,179.575,1,11,0,216.86812,0.26586104921065,0,,,,,
-7.114,134.051,4,0,1,304.06485,nan,2006,,,,,
-7.249,160.009,4,0,1,146.59873,0.653815560975099,2004,,,,,
-3.865,87.976,7,5,0,273.65832,0.319565986882865,2006,,,,,
-6.503,125.003,4,3,1,245.49832,nan,0,,,,,
-13.462,158.321,4,4,1,320.91383,nan,0,,,,,
-9.846,132.858,4,0,1,321.33179,0.26586104921065,0,,,,,
-6.014,95.503,4,10,0,178.12853,nan,0,,,,,
-6.181,96.007,4,6,1,194.45506,nan,0,,,,,
-14.816,99.487,4,9,1,203.75465,0.345802233965329,0,,,,,
-6.435,200.169,3,9,1,722.20689,nan,0,,,,,
-20.284,124.194,7,10,0,358.71302,nan,0,,,,,
-15.148,109.702,3,11,0,149.49832,nan,0,,,,,
-11.97,122.113,4,0,1,132.25751,nan,0,,,,,
-9.996,117.671,3,0,0,140.64281,nan,0,,,,,
-17.611,179.264,5,2,1,152.13669,0,0,,,,,
-7.401,103.936,1,5,1,264.51546,0,2007,,,,,
-22.271,107.536,3,4,1,206.68036,nan,0,,,,,
-19.976,115.066,1,4,1,148.1922,0.701124286219982,1995,,,,,
-8.734,91.191,1,11,1,230.3473,0.334706549069221,0,,,,,
-12.552,100.011,3,9,1,443.55873,0,0,,,,,
-9.903,125.916,3,9,0,286.32771,0.408110883510522,2005,,,,,
-9.186,85.311,1,0,1,156.94322,nan,0,,,,,
-7.315,200.716,1,7,1,225.12281,0.67416474645241,1997,,,,,
-7.951,182.168,4,7,0,329.58649,0,0,,,,,
-6.26,138.048,4,6,1,349.83138,nan,0,,,,,
-26.626,79.734,1,9,1,287.03302,nan,0,,,,,
-3.951,87.453,4,4,0,151.27465,nan,0,,,,,
-5.766,125.086,1,7,1,250.3571,0.538200451746387,2008,,,,,
-6.883,135.072,4,4,0,243.25179,nan,0,,,,,
-8.72,93.425,7,8,1,232.85506,nan,0,,,,,
-5.208,150.013,4,7,1,254.56281,0.405115721691386,2005,,,,,
-11.549,66.988,4,5,1,190.48444,0.26586104921065,0,,,,,
-10.918,80.315,5,0,1,107.49342,nan,0,,,,,
-10.85,126.533,4,0,1,251.37587,0.26033824256743,0,,,,,
-10.881,141.116,4,7,1,190.74567,nan,0,,,,,
-9.469,152.194,3,0,1,409.05098,nan,0,,,,,
-6.931,115.033,4,8,1,234.55302,0.590240597582417,2007,,,,,
-12.677,178.725,1,9,1,123.71546,0.334706549069221,0,,,,,
-10.586,154.172,4,8,1,504.05832,0.301681756731636,2009,,,,,
-12.389,150.867,5,9,1,147.77424,nan,0,,,,,
-10.483,94.554,3,0,1,269.7922,0.535575222297417,2004,,,,,
-4.314,196.188,4,5,1,199.13098,0.288481642656029,2001,,,,,
-20.846,101.621,5,7,1,184.73751,nan,1992,,,,,
-9.393,144.073,4,2,1,259.34322,nan,0,,,,,
-6.762,90.027,4,2,1,362.31791,0.675696807289805,2009,,,,,
-10.72,67.745,4,0,1,274.80771,nan,2004,,,,,
-6.084,210.982,1,0,1,50.83383,0,0,,,,,
-5.66,101.08,4,7,1,340.79302,0.437909888727369,2005,,,,,
